#TimeIteration Time SubCycles NewtonSteps Lx Ly Lz 
4330 4.329500e-04 1 1 1.195208e+05 -2.085798e+02 6.416723e-01 
4331 4.330500e-04 1 1 1.195431e+05 -2.081108e+02 6.421760e-01 
4332 4.331500e-04 1 1 1.195654e+05 -2.076413e+02 6.426799e-01 
4333 4.332500e-04 1 1 1.195876e+05 -2.071713e+02 6.431841e-01 
4334 4.333500e-04 1 1 1.196099e+05 -2.067008e+02 6.436886e-01 
4335 4.334500e-04 1 1 1.196322e+05 -2.062298e+02 6.441933e-01 
4336 4.335500e-04 1 1 1.196544e+05 -2.057582e+02 6.446983e-01 
4337 4.336500e-04 1 1 1.196767e+05 -2.052862e+02 6.452035e-01 
4338 4.337500e-04 1 1 1.196989e+05 -2.048137e+02 6.457090e-01 
4339 4.338500e-04 1 1 1.197212e+05 -2.043407e+02 6.462147e-01 
4340 4.339500e-04 1 1 1.197434e+05 -2.038671e+02 6.467207e-01 
4341 4.340500e-04 1 1 1.197656e+05 -2.033930e+02 6.472270e-01 
4342 4.341500e-04 1 1 1.197879e+05 -2.029184e+02 6.477335e-01 
4343 4.342500e-04 1 1 1.198101e+05 -2.024432e+02 6.482402e-01 
4344 4.343500e-04 1 1 1.198323e+05 -2.019676e+02 6.487472e-01 
4345 4.344500e-04 1 1 1.198545e+05 -2.014915e+02 6.492544e-01 
4346 4.345500e-04 1 1 1.198767e+05 -2.010148e+02 6.497619e-01 
4347 4.346500e-04 1 1 1.198989e+05 -2.005377e+02 6.502697e-01 
4348 4.347500e-04 1 1 1.199211e+05 -2.000601e+02 6.507777e-01 
4349 4.348500e-04 1 1 1.199433e+05 -1.995819e+02 6.512860e-01 
4350 4.349500e-04 1 1 1.199654e+05 -1.991033e+02 6.517945e-01 
4351 4.350500e-04 1 1 1.199876e+05 -1.986241e+02 6.523032e-01 
4352 4.351500e-04 1 1 1.200098e+05 -1.981445e+02 6.528123e-01 
4353 4.352500e-04 1 1 1.200319e+05 -1.976643e+02 6.533215e-01 
4354 4.353500e-04 1 1 1.200541e+05 -1.971837e+02 6.538310e-01 
4355 4.354500e-04 1 1 1.200763e+05 -1.967026e+02 6.543408e-01 
4356 4.355500e-04 1 1 1.200984e+05 -1.962209e+02 6.548508e-01 
4357 4.356500e-04 1 1 1.201205e+05 -1.957388e+02 6.553611e-01 
4358 4.357500e-04 1 1 1.201427e+05 -1.952562e+02 6.558716e-01 
4359 4.358500e-04 1 1 1.201648e+05 -1.947730e+02 6.563824e-01 
4360 4.359500e-04 1 1 1.201869e+05 -1.942894e+02 6.568934e-01 
4361 4.360500e-04 1 1 1.202091e+05 -1.938053e+02 6.574047e-01 
4362 4.361500e-04 1 1 1.202312e+05 -1.933206e+02 6.579162e-01 
4363 4.362500e-04 1 1 1.202533e+05 -1.928355e+02 6.584280e-01 
4364 4.363500e-04 1 1 1.202754e+05 -1.923499e+02 6.589400e-01 
4365 4.364500e-04 1 1 1.202975e+05 -1.918637e+02 6.594523e-01 
4366 4.365500e-04 1 1 1.203196e+05 -1.913771e+02 6.599648e-01 
4367 4.366500e-04 1 1 1.203417e+05 -1.908900e+02 6.604776e-01 
4368 4.367500e-04 1 1 1.203638e+05 -1.904024e+02 6.609906e-01 
4369 4.368500e-04 1 1 1.203858e+05 -1.899143e+02 6.615039e-01 
4370 4.369500e-04 1 1 1.204079e+05 -1.894257e+02 6.620174e-01 
4371 4.370500e-04 1 1 1.204300e+05 -1.889366e+02 6.625312e-01 
4372 4.371500e-04 1 1 1.204520e+05 -1.884470e+02 6.630452e-01 
4373 4.372500e-04 1 1 1.204741e+05 -1.879569e+02 6.635595e-01 
4374 4.373500e-04 1 1 1.204961e+05 -1.874663e+02 6.640740e-01 
4375 4.374500e-04 1 1 1.205182e+05 -1.869752e+02 6.645887e-01 
4376 4.375500e-04 1 1 1.205402e+05 -1.864836e+02 6.651037e-01 
4377 4.376500e-04 1 1 1.205622e+05 -1.859916e+02 6.656190e-01 
4378 4.377500e-04 1 1 1.205843e+05 -1.854990e+02 6.661345e-01 
4379 4.378500e-04 1 1 1.206063e+05 -1.850059e+02 6.666503e-01 
4380 4.379500e-04 1 1 1.206283e+05 -1.845123e+02 6.671663e-01 
4381 4.380500e-04 1 1 1.206503e+05 -1.840183e+02 6.676825e-01 
4382 4.381500e-04 1 1 1.206723e+05 -1.835237e+02 6.681990e-01 
4383 4.382500e-04 1 1 1.206943e+05 -1.830287e+02 6.687158e-01 
4384 4.383500e-04 1 1 1.207163e+05 -1.825332e+02 6.692327e-01 
4385 4.384500e-04 1 1 1.207383e+05 -1.820371e+02 6.697500e-01 
4386 4.385500e-04 1 1 1.207603e+05 -1.815406e+02 6.702675e-01 
4387 4.386500e-04 1 1 1.207823e+05 -1.810436e+02 6.707852e-01 
4388 4.387500e-04 1 1 1.208043e+05 -1.805461e+02 6.713032e-01 
4389 4.388500e-04 1 1 1.208262e+05 -1.800481e+02 6.718214e-01 
4390 4.389500e-04 1 1 1.208482e+05 -1.795496e+02 6.723399e-01 
4391 4.390500e-04 1 1 1.208702e+05 -1.790506e+02 6.728586e-01 
4392 4.391500e-04 1 1 1.208921e+05 -1.785511e+02 6.733775e-01 
4393 4.392500e-04 1 1 1.209141e+05 -1.780511e+02 6.738967e-01 
4394 4.393500e-04 1 1 1.209360e+05 -1.775506e+02 6.744162e-01 
4395 4.394500e-04 1 1 1.209579e+05 -1.770497e+02 6.749359e-01 
4396 4.395500e-04 1 1 1.209799e+05 -1.765482e+02 6.754558e-01 
4397 4.396500e-04 1 1 1.210018e+05 -1.760463e+02 6.759760e-01 
4398 4.397500e-04 1 1 1.210237e+05 -1.755438e+02 6.764965e-01 
4399 4.398500e-04 1 1 1.210456e+05 -1.750409e+02 6.770172e-01 
4400 4.399500e-04 1 1 1.210675e+05 -1.745375e+02 6.775381e-01 
4401 4.400500e-04 1 1 1.210895e+05 -1.740336e+02 6.780593e-01 
4402 4.401500e-04 1 1 1.211114e+05 -1.735292e+02 6.785807e-01 
4403 4.402500e-04 1 1 1.211332e+05 -1.730243e+02 6.791024e-01 
4404 4.403500e-04 1 1 1.211551e+05 -1.725189e+02 6.796243e-01 
4405 4.404500e-04 1 1 1.211770e+05 -1.720130e+02 6.801464e-01 
4406 4.405500e-04 1 1 1.211989e+05 -1.715067e+02 6.806688e-01 
4407 4.406500e-04 1 1 1.212208e+05 -1.709998e+02 6.811915e-01 
4408 4.407500e-04 1 1 1.212426e+05 -1.704925e+02 6.817144e-01 
4409 4.408500e-04 1 1 1.212645e+05 -1.699847e+02 6.822375e-01 
4410 4.409500e-04 1 1 1.212864e+05 -1.694764e+02 6.827609e-01 
4411 4.410500e-04 1 1 1.213082e+05 -1.689675e+02 6.832845e-01 
4412 4.411500e-04 1 1 1.213301e+05 -1.684582e+02 6.838084e-01 
4413 4.412500e-04 1 1 1.213519e+05 -1.679485e+02 6.843325e-01 
4414 4.413500e-04 1 1 1.213737e+05 -1.674382e+02 6.848569e-01 
4415 4.414500e-04 1 1 1.213956e+05 -1.669274e+02 6.853815e-01 
4416 4.415500e-04 1 1 1.214174e+05 -1.664162e+02 6.859064e-01 
4417 4.416500e-04 1 1 1.214392e+05 -1.659044e+02 6.864315e-01 
4418 4.417500e-04 1 1 1.214610e+05 -1.653922e+02 6.869568e-01 
4419 4.418500e-04 1 1 1.214828e+05 -1.648795e+02 6.874824e-01 
4420 4.419500e-04 1 1 1.215046e+05 -1.643663e+02 6.880083e-01 
4421 4.420500e-04 1 1 1.215264e+05 -1.638526e+02 6.885344e-01 
4422 4.421500e-04 1 1 1.215482e+05 -1.633385e+02 6.890607e-01 
4423 4.422500e-04 1 1 1.215700e+05 -1.628238e+02 6.895873e-01 
4424 4.423500e-04 1 1 1.215918e+05 -1.623086e+02 6.901141e-01 
4425 4.424500e-04 1 1 1.216136e+05 -1.617930e+02 6.906412e-01 
4426 4.425500e-04 1 1 1.216353e+05 -1.612769e+02 6.911685e-01 
4427 4.426500e-04 1 1 1.216571e+05 -1.607603e+02 6.916961e-01 
4428 4.427500e-04 1 1 1.216789e+05 -1.602432e+02 6.922239e-01 
4429 4.428500e-04 1 1 1.217006e+05 -1.597256e+02 6.927520e-01 
4430 4.429500e-04 1 1 1.217224e+05 -1.592076e+02 6.932803e-01 
4431 4.430500e-04 1 1 1.217441e+05 -1.586890e+02 6.938088e-01 
4432 4.431500e-04 1 1 1.217659e+05 -1.581700e+02 6.943376e-01 
4433 4.432500e-04 1 1 1.217876e+05 -1.576505e+02 6.948667e-01 
4434 4.433500e-04 1 1 1.218093e+05 -1.571305e+02 6.953960e-01 
4435 4.434500e-04 1 1 1.218311e+05 -1.566100e+02 6.959255e-01 
4436 4.435500e-04 1 1 1.218528e+05 -1.560890e+02 6.964553e-01 
4437 4.436500e-04 1 1 1.218745e+05 -1.555676e+02 6.969853e-01 
4438 4.437500e-04 1 1 1.218962e+05 -1.550456e+02 6.975156e-01 
4439 4.438500e-04 1 1 1.219179e+05 -1.545232e+02 6.980461e-01 
4440 4.439500e-04 1 1 1.219396e+05 -1.540003e+02 6.985769e-01 
4441 4.440500e-04 1 1 1.219613e+05 -1.534769e+02 6.991079e-01 
4442 4.441500e-04 1 1 1.219830e+05 -1.529531e+02 6.996392e-01 
4443 4.442500e-04 1 1 1.220047e+05 -1.524287e+02 7.001707e-01 
4444 4.443500e-04 1 1 1.220263e+05 -1.519039e+02 7.007025e-01 
4445 4.444500e-04 1 1 1.220480e+05 -1.513786e+02 7.012345e-01 
4446 4.445500e-04 1 1 1.220697e+05 -1.508528e+02 7.017667e-01 
4447 4.446500e-04 1 1 1.220913e+05 -1.503265e+02 7.022992e-01 
4448 4.447500e-04 1 1 1.221130e+05 -1.497997e+02 7.028320e-01 
4449 4.448500e-04 1 1 1.221346e+05 -1.492725e+02 7.033650e-01 
4450 4.449500e-04 1 1 1.221563e+05 -1.487448e+02 7.038982e-01 
4451 4.450500e-04 1 1 1.221779e+05 -1.482165e+02 7.044317e-01 
4452 4.451500e-04 1 1 1.221996e+05 -1.476879e+02 7.049655e-01 
4453 4.452500e-04 1 1 1.222212e+05 -1.471587e+02 7.054994e-01 
4454 4.453500e-04 1 1 1.222428e+05 -1.466290e+02 7.060337e-01 
4455 4.454500e-04 1 1 1.222644e+05 -1.460989e+02 7.065681e-01 
4456 4.455500e-04 1 1 1.222861e+05 -1.455683e+02 7.071029e-01 
4457 4.456500e-04 1 1 1.223077e+05 -1.450372e+02 7.076378e-01 
4458 4.457500e-04 1 1 1.223293e+05 -1.445057e+02 7.081731e-01 
4459 4.458500e-04 1 1 1.223509e+05 -1.439736e+02 7.087085e-01 
4460 4.459500e-04 1 1 1.223725e+05 -1.434411e+02 7.092442e-01 
4461 4.460500e-04 1 1 1.223940e+05 -1.429081e+02 7.097802e-01 
4462 4.461500e-04 1 1 1.224156e+05 -1.423746e+02 7.103164e-01 
4463 4.462500e-04 1 1 1.224372e+05 -1.418406e+02 7.108529e-01 
4464 4.463500e-04 1 1 1.224588e+05 -1.413061e+02 7.113896e-01 
4465 4.464500e-04 1 1 1.224803e+05 -1.407712e+02 7.119265e-01 
4466 4.465500e-04 1 1 1.225019e+05 -1.402358e+02 7.124637e-01 
4467 4.466500e-04 1 1 1.225235e+05 -1.396999e+02 7.130012e-01 
4468 4.467500e-04 1 1 1.225450e+05 -1.391635e+02 7.135388e-01 
4469 4.468500e-04 1 1 1.225666e+05 -1.386266e+02 7.140768e-01 
4470 4.469500e-04 1 1 1.225881e+05 -1.380893e+02 7.146150e-01 
4471 4.470500e-04 1 1 1.226096e+05 -1.375515e+02 7.151534e-01 
4472 4.471500e-04 1 1 1.226312e+05 -1.370131e+02 7.156921e-01 
4473 4.472500e-04 1 1 1.226527e+05 -1.364744e+02 7.162310e-01 
4474 4.473500e-04 1 1 1.226742e+05 -1.359351e+02 7.167701e-01 
4475 4.474500e-04 1 1 1.226957e+05 -1.353953e+02 7.173096e-01 
4476 4.475500e-04 1 1 1.227172e+05 -1.348551e+02 7.178492e-01 
4477 4.476500e-04 1 1 1.227387e+05 -1.343144e+02 7.183891e-01 
4478 4.477500e-04 1 1 1.227602e+05 -1.337732e+02 7.189293e-01 
4479 4.478500e-04 1 1 1.227817e+05 -1.332316e+02 7.194697e-01 
4480 4.479500e-04 1 1 1.228032e+05 -1.326894e+02 7.200103e-01 
4481 4.480500e-04 1 1 1.228247e+05 -1.321468e+02 7.205512e-01 
4482 4.481500e-04 1 1 1.228462e+05 -1.316037e+02 7.210924e-01 
4483 4.482500e-04 1 1 1.228676e+05 -1.310601e+02 7.216337e-01 
4484 4.483500e-04 1 1 1.228891e+05 -1.305160e+02 7.221754e-01 
4485 4.484500e-04 1 1 1.229106e+05 -1.299715e+02 7.227172e-01 
4486 4.485500e-04 1 1 1.229320e+05 -1.294265e+02 7.232594e-01 
4487 4.486500e-04 1 1 1.229535e+05 -1.288810e+02 7.238017e-01 
4488 4.487500e-04 1 1 1.229749e+05 -1.283350e+02 7.243443e-01 
4489 4.488500e-04 1 1 1.229964e+05 -1.277886e+02 7.248872e-01 
4490 4.489500e-04 1 1 1.230178e+05 -1.272417e+02 7.254303e-01 
4491 4.490500e-04 1 1 1.230392e+05 -1.266943e+02 7.259736e-01 
4492 4.491500e-04 1 1 1.230607e+05 -1.261464e+02 7.265172e-01 
4493 4.492500e-04 1 1 1.230821e+05 -1.255980e+02 7.270611e-01 
4494 4.493500e-04 1 1 1.231035e+05 -1.250492e+02 7.276052e-01 
4495 4.494500e-04 1 1 1.231249e+05 -1.244999e+02 7.281495e-01 
4496 4.495500e-04 1 1 1.231463e+05 -1.239501e+02 7.286941e-01 
4497 4.496500e-04 1 1 1.231677e+05 -1.233999e+02 7.292389e-01 
4498 4.497500e-04 1 1 1.231891e+05 -1.228492e+02 7.297839e-01 
4499 4.498500e-04 1 1 1.232105e+05 -1.222980e+02 7.303292e-01 
4500 4.499500e-04 1 1 1.232319e+05 -1.217463e+02 7.308748e-01 
4501 4.500500e-04 1 1 1.232533e+05 -1.211941e+02 7.314206e-01 
4502 4.501500e-04 1 1 1.232746e+05 -1.206415e+02 7.319666e-01 
4503 4.502500e-04 1 1 1.232960e+05 -1.200884e+02 7.325129e-01 
4504 4.503500e-04 1 1 1.233174e+05 -1.195348e+02 7.330594e-01 
4505 4.504500e-04 1 1 1.233387e+05 -1.189808e+02 7.336062e-01 
4506 4.505500e-04 1 1 1.233601e+05 -1.184262e+02 7.341532e-01 
4507 4.506500e-04 1 1 1.233814e+05 -1.178712e+02 7.347005e-01 
4508 4.507500e-04 1 1 1.234028e+05 -1.173158e+02 7.352480e-01 
4509 4.508500e-04 1 1 1.234241e+05 -1.167598e+02 7.357958e-01 
4510 4.509500e-04 1 1 1.234454e+05 -1.162034e+02 7.363438e-01 
4511 4.510500e-04 1 1 1.234668e+05 -1.156465e+02 7.368920e-01 
4512 4.511500e-04 1 1 1.234881e+05 -1.150892e+02 7.374405e-01 
4513 4.512500e-04 1 1 1.235094e+05 -1.145313e+02 7.379892e-01 
4514 4.513500e-04 1 1 1.235307e+05 -1.139730e+02 7.385382e-01 
4515 4.514500e-04 1 1 1.235520e+05 -1.134143e+02 7.390874e-01 
4516 4.515500e-04 1 1 1.235733e+05 -1.128550e+02 7.396369e-01 
4517 4.516500e-04 1 1 1.235946e+05 -1.122953e+02 7.401866e-01 
4518 4.517500e-04 1 1 1.236159e+05 -1.117351e+02 7.407365e-01 
4519 4.518500e-04 1 1 1.236372e+05 -1.111745e+02 7.412867e-01 
4520 4.519500e-04 1 1 1.236585e+05 -1.106133e+02 7.418371e-01 
4521 4.520500e-04 1 1 1.236798e+05 -1.100517e+02 7.423878e-01 
4522 4.521500e-04 1 1 1.237010e+05 -1.094897e+02 7.429387e-01 
4523 4.522500e-04 1 1 1.237223e+05 -1.089271e+02 7.434899e-01 
4524 4.523500e-04 1 1 1.237436e+05 -1.083641e+02 7.440413e-01 
4525 4.524500e-04 1 1 1.237648e+05 -1.078006e+02 7.445930e-01 
4526 4.525500e-04 1 1 1.237861e+05 -1.072367e+02 7.451449e-01 
4527 4.526500e-04 1 1 1.238073e+05 -1.066723e+02 7.456970e-01 
4528 4.527500e-04 1 1 1.238285e+05 -1.061074e+02 7.462494e-01 
4529 4.528500e-04 1 1 1.238498e+05 -1.055420e+02 7.468020e-01 
4530 4.529500e-04 1 1 1.238710e+05 -1.049762e+02 7.473549e-01 
4531 4.530500e-04 1 1 1.238922e+05 -1.044099e+02 7.479080e-01 
4532 4.531500e-04 1 1 1.239135e+05 -1.038431e+02 7.484614e-01 
4533 4.532500e-04 1 1 1.239347e+05 -1.032759e+02 7.490150e-01 
4534 4.533500e-04 1 1 1.239559e+05 -1.027082e+02 7.495688e-01 
4535 4.534500e-04 1 1 1.239771e+05 -1.021400e+02 7.501229e-01 
4536 4.535500e-04 1 1 1.239983e+05 -1.015713e+02 7.506772e-01 
4537 4.536500e-04 1 1 1.240195e+05 -1.010022e+02 7.512318e-01 
4538 4.537500e-04 1 1 1.240407e+05 -1.004326e+02 7.517866e-01 
4539 4.538500e-04 1 1 1.240618e+05 -9.986254e+01 7.523417e-01 
4540 4.539500e-04 1 1 1.240830e+05 -9.929200e+01 7.528970e-01 
4541 4.540500e-04 1 1 1.241042e+05 -9.872100e+01 7.534525e-01 
4542 4.541500e-04 1 1 1.241254e+05 -9.814953e+01 7.540083e-01 
4543 4.542500e-04 1 1 1.241465e+05 -9.757759e+01 7.545644e-01 
4544 4.543500e-04 1 1 1.241677e+05 -9.700518e+01 7.551206e-01 
4545 4.544500e-04 1 1 1.241888e+05 -9.643230e+01 7.556772e-01 
4546 4.545500e-04 1 1 1.242100e+05 -9.585896e+01 7.562339e-01 
4547 4.546500e-04 1 1 1.242311e+05 -9.528515e+01 7.567909e-01 
4548 4.547500e-04 1 1 1.242523e+05 -9.471087e+01 7.573482e-01 
4549 4.548500e-04 1 1 1.242734e+05 -9.413612e+01 7.579057e-01 
4550 4.549500e-04 1 1 1.242945e+05 -9.356091e+01 7.584634e-01 
4551 4.550500e-04 1 1 1.243157e+05 -9.298522e+01 7.590214e-01 
4552 4.551500e-04 1 1 1.243368e+05 -9.240907e+01 7.595796e-01 
4553 4.552500e-04 1 1 1.243579e+05 -9.183245e+01 7.601381e-01 
4554 4.553500e-04 1 1 1.243790e+05 -9.125537e+01 7.606968e-01 
4555 4.554500e-04 1 1 1.244001e+05 -9.067781e+01 7.612558e-01 
4556 4.555500e-04 1 1 1.244212e+05 -9.009979e+01 7.618150e-01 
4557 4.556500e-04 1 1 1.244423e+05 -8.952131e+01 7.623744e-01 
4558 4.557500e-04 1 1 1.244634e+05 -8.894235e+01 7.629341e-01 
4559 4.558500e-04 1 1 1.244844e+05 -8.836293e+01 7.634940e-01 
4560 4.559500e-04 1 1 1.245055e+05 -8.778304e+01 7.640542e-01 
4561 4.560500e-04 1 1 1.245266e+05 -8.720269e+01 7.646146e-01 
4562 4.561500e-04 1 1 1.245477e+05 -8.662187e+01 7.651753e-01 
4563 4.562500e-04 1 1 1.245687e+05 -8.604059e+01 7.657362e-01 
4564 4.563500e-04 1 1 1.245898e+05 -8.545884e+01 7.662973e-01 
4565 4.564500e-04 1 1 1.246108e+05 -8.487662e+01 7.668587e-01 
4566 4.565500e-04 1 1 1.246319e+05 -8.429394e+01 7.674204e-01 
4567 4.566500e-04 1 1 1.246529e+05 -8.371080e+01 7.679822e-01 
4568 4.567500e-04 1 1 1.246740e+05 -8.312719e+01 7.685443e-01 
4569 4.568500e-04 1 1 1.246950e+05 -8.254311e+01 7.691067e-01 
4570 4.569500e-04 1 1 1.247160e+05 -8.195858e+01 7.696693e-01 
4571 4.570500e-04 1 1 1.247370e+05 -8.137357e+01 7.702322e-01 
4572 4.571500e-04 1 1 1.247580e+05 -8.078811e+01 7.707953e-01 
4573 4.572500e-04 1 1 1.247791e+05 -8.020218e+01 7.713586e-01 
4574 4.573500e-04 1 1 1.248001e+05 -7.961579e+01 7.719222e-01 
4575 4.574500e-04 1 1 1.248211e+05 -7.902893e+01 7.724860e-01 
4576 4.575500e-04 1 1 1.248421e+05 -7.844162e+01 7.730501e-01 
4577 4.576500e-04 1 1 1.248630e+05 -7.785384e+01 7.736144e-01 
4578 4.577500e-04 1 1 1.248840e+05 -7.726559e+01 7.741789e-01 
4579 4.578500e-04 1 1 1.249050e+05 -7.667689e+01 7.747437e-01 
4580 4.579500e-04 1 1 1.249260e+05 -7.608773e+01 7.753088e-01 
4581 4.580500e-04 1 1 1.249470e+05 -7.549810e+01 7.758741e-01 
4582 4.581500e-04 1 1 1.249679e+05 -7.490801e+01 7.764396e-01 
4583 4.582500e-04 1 1 1.249889e+05 -7.431746e+01 7.770054e-01 
4584 4.583500e-04 1 1 1.250098e+05 -7.372645e+01 7.775714e-01 
4585 4.584500e-04 1 1 1.250308e+05 -7.313498e+01 7.781376e-01 
4586 4.585500e-04 1 1 1.250517e+05 -7.254305e+01 7.787041e-01 
4587 4.586500e-04 1 1 1.250727e+05 -7.195065e+01 7.792709e-01 
4588 4.587500e-04 1 1 1.250936e+05 -7.135780e+01 7.798379e-01 
4589 4.588500e-04 1 1 1.251145e+05 -7.076449e+01 7.804051e-01 
4590 4.589500e-04 1 1 1.251355e+05 -7.017072e+01 7.809726e-01 
4591 4.590500e-04 1 1 1.251564e+05 -6.957649e+01 7.815403e-01 
4592 4.591500e-04 1 1 1.251773e+05 -6.898180e+01 7.821083e-01 
4593 4.592500e-04 1 1 1.251982e+05 -6.838665e+01 7.826765e-01 
4594 4.593500e-04 1 1 1.252191e+05 -6.779105e+01 7.832449e-01 
4595 4.594500e-04 1 1 1.252400e+05 -6.719498e+01 7.838136e-01 
4596 4.595500e-04 1 1 1.252609e+05 -6.659846e+01 7.843826e-01 
4597 4.596500e-04 1 1 1.252818e+05 -6.600148e+01 7.849517e-01 
4598 4.597500e-04 1 1 1.253027e+05 -6.540404e+01 7.855212e-01 
4599 4.598500e-04 1 1 1.253236e+05 -6.480614e+01 7.860908e-01 
4600 4.599500e-04 1 1 1.253444e+05 -6.420779e+01 7.866608e-01 
4601 4.600500e-04 1 1 1.253653e+05 -6.360898e+01 7.872309e-01 
4602 4.601500e-04 1 1 1.253862e+05 -6.300971e+01 7.878013e-01 
4603 4.602500e-04 1 1 1.254070e+05 -6.240999e+01 7.883720e-01 
4604 4.603500e-04 1 1 1.254279e+05 -6.180981e+01 7.889429e-01 
4605 4.604500e-04 1 1 1.254487e+05 -6.120918e+01 7.895140e-01 
4606 4.605500e-04 1 1 1.254696e+05 -6.060808e+01 7.900854e-01 
4607 4.606500e-04 1 1 1.254904e+05 -6.000654e+01 7.906570e-01 
4608 4.607500e-04 1 1 1.255113e+05 -5.940454e+01 7.912289e-01 
4609 4.608500e-04 1 1 1.255321e+05 -5.880208e+01 7.918010e-01 
4610 4.609500e-04 1 1 1.255529e+05 -5.819917e+01 7.923733e-01 
4611 4.610500e-04 1 1 1.255737e+05 -5.759580e+01 7.929459e-01 
4612 4.611500e-04 1 1 1.255946e+05 -5.699198e+01 7.935188e-01 
4613 4.612500e-04 1 1 1.256154e+05 -5.638770e+01 7.940919e-01 
4614 4.613500e-04 1 1 1.256362e+05 -5.578297e+01 7.946652e-01 
4615 4.614500e-04 1 1 1.256570e+05 -5.517779e+01 7.952388e-01 
4616 4.615500e-04 1 1 1.256778e+05 -5.457215e+01 7.958126e-01 
4617 4.616500e-04 1 1 1.256986e+05 -5.396606e+01 7.963867e-01 
4618 4.617500e-04 1 1 1.257193e+05 -5.335952e+01 7.969610e-01 
4619 4.618500e-04 1 1 1.257401e+05 -5.275252e+01 7.975356e-01 
4620 4.619500e-04 1 1 1.257609e+05 -5.214507e+01 7.981104e-01 
4621 4.620500e-04 1 1 1.257817e+05 -5.153717e+01 7.986855e-01 
4622 4.621500e-04 1 1 1.258024e+05 -5.092882e+01 7.992608e-01 
4623 4.622500e-04 1 1 1.258232e+05 -5.032002e+01 7.998363e-01 
4624 4.623500e-04 1 1 1.258440e+05 -4.971076e+01 8.004121e-01 
4625 4.624500e-04 1 1 1.258647e+05 -4.910105e+01 8.009882e-01 
4626 4.625500e-04 1 1 1.258855e+05 -4.849089e+01 8.015645e-01 
4627 4.626500e-04 1 1 1.259062e+05 -4.788028e+01 8.021410e-01 
4628 4.627500e-04 1 1 1.259269e+05 -4.726922e+01 8.027178e-01 
4629 4.628500e-04 1 1 1.259477e+05 -4.665771e+01 8.032949e-01 
4630 4.629500e-04 1 1 1.259684e+05 -4.604575e+01 8.038721e-01 
4631 4.630500e-04 1 1 1.259891e+05 -4.543334e+01 8.044497e-01 
4632 4.631500e-04 1 1 1.260098e+05 -4.482048e+01 8.050274e-01 
4633 4.632500e-04 1 1 1.260305e+05 -4.420717e+01 8.056055e-01 
4634 4.633500e-04 1 1 1.260512e+05 -4.359341e+01 8.061838e-01 
4635 4.634500e-04 1 1 1.260719e+05 -4.297920e+01 8.067623e-01 
4636 4.635500e-04 1 1 1.260926e+05 -4.236454e+01 8.073411e-01 
4637 4.636500e-04 1 1 1.261133e+05 -4.174944e+01 8.079201e-01 
4638 4.637500e-04 1 1 1.261340e+05 -4.113388e+01 8.084994e-01 
4639 4.638500e-04 1 1 1.261547e+05 -4.051788e+01 8.090789e-01 
4640 4.639500e-04 1 1 1.261754e+05 -3.990143e+01 8.096586e-01 
4641 4.640500e-04 1 1 1.261961e+05 -3.928453e+01 8.102387e-01 
4642 4.641500e-04 1 1 1.262167e+05 -3.866719e+01 8.108189e-01 
4643 4.642500e-04 1 1 1.262374e+05 -3.804939e+01 8.113995e-01 
4644 4.643500e-04 1 1 1.262580e+05 -3.743115e+01 8.119802e-01 
4645 4.644500e-04 1 1 1.262787e+05 -3.681247e+01 8.125613e-01 
4646 4.645500e-04 1 1 1.262993e+05 -3.619334e+01 8.131425e-01 
4647 4.646500e-04 1 1 1.263200e+05 -3.557376e+01 8.137241e-01 
4648 4.647500e-04 1 1 1.263406e+05 -3.495373e+01 8.143058e-01 
4649 4.648500e-04 1 1 1.263613e+05 -3.433326e+01 8.148879e-01 
4650 4.649500e-04 1 1 1.263819e+05 -3.371235e+01 8.154702e-01 
4651 4.650500e-04 1 1 1.264025e+05 -3.309098e+01 8.160527e-01 
4652 4.651500e-04 1 1 1.264231e+05 -3.246918e+01 8.166355e-01 
4653 4.652500e-04 1 1 1.264437e+05 -3.184693e+01 8.172185e-01 
4654 4.653500e-04 1 1 1.264643e+05 -3.122423e+01 8.178018e-01 
4655 4.654500e-04 1 1 1.264849e+05 -3.060109e+01 8.183854e-01 
4656 4.655500e-04 1 1 1.265055e+05 -2.997751e+01 8.189692e-01 
4657 4.656500e-04 1 1 1.265261e+05 -2.935348e+01 8.195532e-01 
4658 4.657500e-04 1 1 1.265467e+05 -2.872901e+01 8.201375e-01 
4659 4.658500e-04 1 1 1.265673e+05 -2.810409e+01 8.207221e-01 
4660 4.659500e-04 1 1 1.265879e+05 -2.747873e+01 8.213069e-01 
4661 4.660500e-04 1 1 1.266085e+05 -2.685293e+01 8.218920e-01 
4662 4.661500e-04 1 1 1.266290e+05 -2.622669e+01 8.224773e-01 
4663 4.662500e-04 1 1 1.266496e+05 -2.560000e+01 8.230629e-01 
4664 4.663500e-04 1 1 1.266702e+05 -2.497287e+01 8.236487e-01 
4665 4.664500e-04 1 1 1.266907e+05 -2.434530e+01 8.242348e-01 
4666 4.665500e-04 1 1 1.267113e+05 -2.371729e+01 8.248211e-01 
4667 4.666500e-04 1 1 1.267318e+05 -2.308884e+01 8.254077e-01 
4668 4.667500e-04 1 1 1.267523e+05 -2.245994e+01 8.259946e-01 
4669 4.668500e-04 1 1 1.267729e+05 -2.183061e+01 8.265817e-01 
